,score
521,646.1435160410515
522,564.383168570266
523,650.2224814833274
524,619.5107041956047
525,631.0543077442022
526,617.4955710006133
527,668.4474800322
528,606.4596101367445
529,646.4164724189429
530,641.1587938739597
531,625.7624193175976
532,604.8413487984956
533,667.8945666480565
534,619.3295806597296
535,596.145495387169
536,634.4053778294849
537,632.6662250284445
538,649.2214217892935
539,653.7376469506412
540,626.0756347142907
541,656.8550557085198
542,590.4538252562012
543,607.0026956091566
544,616.4692122589246
545,582.0277443918269
546,610.2488390140962
547,638.9456980652653
548,630.2043334875261
549,671.9307557947261
550,628.9421101908496
551,615.0150227171501
552,588.5796814179002
553,582.233064443561
554,635.1179349891588
555,615.2874559842654
556,663.5248308090454
557,598.288696899089
558,638.9642702302709
559,600.4750733859158
560,628.964994789186
561,615.57610629918
562,584.5251894625662
563,599.9153342502674
564,624.0527575800801
565,654.8614266421393
566,649.3817799860764
567,670.4762303701423
568,654.6213881319895
569,588.9438114315901
570,652.7243393533759
571,577.3604343999493
572,644.7375744711788
573,623.6266446604344
574,629.4748606385801
575,596.2720553588371
576,642.3805077916911
577,621.0474462002571
578,610.37880947602
579,602.8791319425457
580,614.8027993598932
581,613.2630499404547
582,565.9351891240196
583,636.14397599594
584,581.4497728809104
585,598.4842693045987
586,634.3593558564223
587,605.7918316028926
588,624.8685591111201
589,627.3611436305575
590,598.6595112142276
591,613.3597734325722
592,571.1373664607881
593,651.3966228800927
594,591.1745036021512
595,622.1973382790421
596,648.2808906892617
597,578.8810152307618
598,605.584181672418
599,655.4305151352625
600,649.8606710696217
601,592.48885647104
602,626.0126496194771
603,623.528544614175
604,627.2038631884917
605,587.5655753613939
606,648.2259480904224
607,615.6658731600083
608,668.9924164750176
609,626.6209743428611
610,566.0828491986222
611,643.6204054142765
612,666.7622710034119
613,633.5341581657665
614,664.7093590045511
615,606.5765896479251
616,644.5442373196223
617,671.2156745901832
618,611.2300379027084
619,635.8380301724242
620,634.4788631033648
621,599.6043173077479
622,593.8130238319363
623,582.006800179326
624,620.633743952396
625,593.7585693188503
626,665.7827793467821
627,625.3220966709902
628,608.3809778001053
629,568.8694963610392
630,637.4583067690774
631,631.871423960072
632,630.7225812178275
633,611.2657294009314
634,636.6522231331331
635,521.4686645964431
636,611.2691697602668
637,612.6908301778325
638,616.8568696660136
639,654.6324023296064
640,572.5936642123294
641,629.5325135324451
642,638.1789255482958
643,589.398585887511
644,619.6214234882807
645,586.7476076551512
646,553.0765670742135
647,593.4397465559589
648,660.8124828647078
649,658.4606937633546
650,616.7116052382555
651,599.0982745995611
652,606.0664189089765
653,632.1621304475491
654,644.2266148562655
655,624.6329318980377
656,530.9468262002817
657,623.3132125176546
658,572.3218042472628
659,653.1033787675266
660,632.3883603841202
661,584.8990893033078
662,626.0559907370815
663,575.9030730048468
664,555.3750556892065
665,640.7138897310743
666,609.743559628148
667,645.8060596196924
668,630.9844455499709
669,582.7451182397274
670,574.5677556885305
671,626.9602823333792
672,670.055129737001
673,613.6252018386986
674,593.5131032487794
675,646.0396266671006
676,617.5083448912661
677,620.9251975398142
678,590.0655418615515
679,608.5970808660809
680,615.5043045696971
681,604.016680307615
682,587.3470166627419
683,599.0187976179649
684,660.1537227580015
685,563.1251746961453
686,617.9755428038352
687,671.2940938023708
688,630.5941191553908
689,640.7300423705303
690,611.3058584734472
691,661.4671007628795
692,628.8247067255546
693,594.990313097796
694,644.6093230710062
695,664.1808578495277
696,564.4435487729717
697,669.8699765586748
698,672.22675848431
699,659.0853835421073
700,584.4021734219893
701,601.1921275007486
702,646.572346279997
703,621.3200293237364
704,605.13805530457
705,552.4271802368567
706,671.5690763017496
707,645.8731193090917
708,603.0382054682992
709,644.9096344325335
710,639.498947815458
711,611.5197802271139
712,606.0502725615361
713,606.0993459423341
714,667.5716979725996
715,596.2092306967176
716,628.6062852399759
717,649.150790784094
718,614.7598747767386
719,618.6001951981316
720,619.7757256492902
721,643.4071816467131
722,660.3980816409968
723,608.5649662246637
724,585.8043987199213
725,641.0797322350627
726,610.9179785844855
727,632.1405105358289
728,610.1286551458649
729,630.8101104202725
730,602.6096180899158
731,626.4293708229384
732,582.7327393221373
733,613.6573520169983
734,633.2794807719097
735,623.7144305777377
736,596.5742073834963
737,548.8759497022182
738,641.6983093598884
739,622.2553531573573
740,543.4453723954879
741,592.061353648303
742,635.8811518056584
743,666.6596939594632
744,641.2576909562558
745,639.0235549742912
746,664.6354651740455
747,617.2734899739526
748,570.0169289777295
749,652.9855103518858
750,619.7743353328626
751,608.8960222015755
752,644.2236344425955
753,645.1106745849099
754,574.9437628218765
755,579.6794554338693
756,664.7634254643918
757,606.8261739908446
758,612.2729570025153
759,606.8624484650617
760,672.7353442925589
761,591.185995897322
762,615.0032274402761
763,607.568428821233
764,611.002134827326
765,674.2833929720751
766,629.1062064250925
767,599.7668290893889
768,644.0448454733895
769,532.1391224204297
770,633.3112522562124
771,605.2366022529615
772,593.5419013463437
773,656.3221540082433
774,569.3250778478069
775,644.5820097863809
776,586.3819652504087
777,622.5529930457888
778,671.9778248132297
779,659.9990964238732
780,643.7701794840407
781,576.4403782780206
782,670.4793167471846
783,581.5441646287227
784,651.3482220032945
785,601.4278609450334
786,643.6536181613864
787,630.4899762319952
788,615.4987000679758
789,627.5292195398691
790,656.1904397201586
791,618.4065896564134
792,663.4180341438147
793,611.9259538884696
794,593.8236630331899
795,652.4291712558803
796,584.6575428593795
797,577.9791496370962
798,624.4957495211588
799,655.5438230027246
800,627.6006119948884
801,631.0779033096967
802,609.8049926421933
803,627.1646027215689
804,601.019845635604
805,564.984557522931
806,623.9876057393034
807,589.7212579823706
808,606.4300192932295
809,604.0577387360546
810,666.6909715410698
811,595.1881372061846
812,650.4710588203766
813,599.2118467237984
814,612.6344843821781
815,632.1036866267323
816,630.7892240087509
817,608.6138837113762
818,620.0460039350145
819,646.6023334421022
820,627.8790965217348
821,627.7244074987779
822,660.5797229948034
823,531.1928811555737
824,671.6305990810213
825,618.4172310197383
826,634.295787872225
827,607.9640052972176
828,666.0526183156516
829,607.1200313477186
830,614.7623457285644
831,609.8522070720571
832,630.3243777621642
833,592.1207778853475
834,603.2546124531889
835,645.0198681549173
836,604.1131983497672
837,624.7971603465681
838,617.0170364589451
839,611.4298994848828
840,612.957571825074
841,654.3278387016419
842,605.0183106937518
843,651.639525230474
844,621.1201282504148
845,597.0945282442372
846,633.892810850751
847,667.6746949722403
848,622.4498845924014
849,653.4385898307548
850,644.34698084037
851,599.835984420221
852,588.9687168250148
853,644.5876033310443
854,602.4380880114063
855,607.4980602546161
856,673.410992065245
857,624.9775197132566
858,639.1257084906817
859,653.1766073734535
860,571.1850580244947
861,512.8289254973635
862,576.1862333624188
863,611.7863923304379
864,579.9524208283899
865,632.7865029379745
866,578.5217477822193
867,596.9980149429956
868,590.9038869449754
869,593.0585870978182
870,569.6461013250611
871,627.1664889115829
872,604.3069962803877
873,603.4105564240908
874,633.6937931017297
875,633.1030200652269
876,608.6907465553676
877,650.7784258850288
878,612.4785296799964
879,613.2586330880587
880,662.948585010131
881,655.2444444232132
882,615.6564924649044
883,570.040427013683
884,661.474939464381
885,658.7294322048173
886,622.6135070555472
887,626.5730659365504
888,631.8860946305049
889,638.0108624819948
890,579.1088211346586
891,606.7301581502113
892,673.4513952186986
893,621.071658822526
894,637.0612963567874
895,605.1355054058095
896,635.1913168615766
897,623.7155143466663
898,670.7647087724949
899,666.4160667519938
900,604.8245338509669
901,648.8799025921775
902,673.1306179082569
903,619.4300022592475
904,606.2307722704004
905,576.0517822089139
906,625.1175036002899
907,627.8561687018223
908,633.6755838726485
909,594.082569844811
910,570.9739699901512
911,627.671843898741
912,606.7751373198804
913,658.8032678697969
914,642.0419522437099
915,639.9679153097932
916,652.7982017230834
917,630.2110097414527
918,549.3654506664019
919,661.0380099461629
920,636.0052424681523
921,638.0104601024494
922,649.6157310745451
923,657.9336058769495
924,599.8112788582399
925,640.3018414201841
926,626.410052739895
927,603.1290505344668
928,664.6982039368916
929,632.166226199621
930,620.3141824129733
931,640.2482099693312
932,622.0592860271812
933,632.7788727052919
934,635.6800182839393
935,589.8134970850197
936,673.7860586106433
937,594.7252450420166
938,580.4681035756058
939,673.8464736604095
940,645.0870784187368
941,649.1399014596578
942,606.4604772261985
943,592.3547578358146
944,673.8464736604095
945,624.0687952885793
946,552.5663818794437
947,578.0546568877085
948,658.7210216059634
949,620.1364656645493
950,565.1410412256348
951,617.7639636419192
952,608.504519626882
953,593.7223995479891
954,670.3286215736537
955,626.566210061515
956,579.860014753183
957,613.2320544215078
958,648.3720686530647
959,624.1675258046942
960,604.3269104337346
961,647.2606784108914
962,608.9760865929293
963,597.6528218226412
964,615.3309446112511
965,577.1429552426769
966,669.9042181976758
967,625.4437273499526
968,616.2151980661703
969,602.3179961215981
970,603.5880541098915
971,627.2514401371977
972,567.7701892145739
973,642.1127577014274
974,627.6795615327519
975,621.5426621633546
976,570.1470534244247
977,643.2254362357659
978,646.4627400553313
979,608.331354868459
980,672.897365408597
981,617.6858942100441
982,591.8475844491966
983,631.6882916255515
984,609.3519132790628
985,659.0246106482134
986,649.1739482487365
987,618.8302532387883
988,648.2504830828276
989,618.0883545588118
990,618.4825959048985
991,672.7692133444482
992,609.554723142712
993,614.7959574831766
994,647.3287397334519
995,555.7889139192432
996,659.8314992662317
997,652.4074532448122
998,608.8668260269112
999,650.4489073056957
1000,588.6321682164155
1001,612.4822325771187
1002,628.9800017349936
1003,673.5964848735468
1004,613.3395668542117
1005,611.4082455011232
1006,628.9337435377055
1007,626.0945044181751
1008,629.0285817653295
1009,658.6279238293747
1010,625.4672498970394
1011,585.8215768105854
1012,609.4943347351141
1013,577.8082814616978
1014,620.941512847873
1015,598.531677586192
1016,633.0953684139158
1017,635.4205079406788
1018,555.8432933093468
1019,673.8464736604095
1020,594.460805122787
1021,673.8464736604095
1022,622.1943072900063
1023,592.4783604355584
1024,617.3930691459774
1025,639.0116950721846
1026,671.9307557947261
1027,630.7838989883792
1028,648.1204103316076
1029,611.898998781722
1030,611.0002458738666
1031,552.8736101470896
1032,593.238277618193
1033,671.7292211262338
1034,658.6584978196269
1035,628.3600959256597
1036,585.2363182499305
1037,619.7809056316015
1038,654.4478937106051
1039,655.8773203320674
1040,625.7663262146724
1041,612.6231515386966
1042,671.5667340464593
1043,620.3224836439063
1044,643.5076258614238
1045,621.2224534934976
1046,597.5809324044075
1047,672.9896104628696
1048,602.1642524501698
1049,600.2459839040814
1050,641.2621122723385
1051,613.0345208106681
1052,671.2156745901832
1053,570.0077185091882
1054,636.1596284416962
1055,595.7896952260919
1056,619.6971790221023
1057,644.2345929593505
1058,609.4421573731178
1059,666.4590697929796
1060,574.4017258685641
1061,610.5798889306064
1062,617.0374257622611
1063,660.8847321175567
1064,614.3381758991671
1065,578.4569524903217
1066,538.9502472985175
1067,582.303596602702
1068,657.0801857133551
1069,595.4792414282637
1070,673.6533949895647
1071,596.4366048090146
1072,549.6510561705451
1073,647.0642098984886
1074,646.1228977926291
1075,653.7455924489907
1076,590.8710848100267
1077,620.2538796930216
1078,643.1648139133504
1079,661.8878520220794
1080,605.4532434904147
1081,606.6374497509003
1082,632.9721403729322
1083,603.2796284737517
1084,644.9936129062804
1085,619.908723668213
1086,658.1384417510229
1087,611.871779097282
1088,590.1176654244595
1089,609.03368152912
1090,584.1428361103034
1091,638.486899537416
1092,638.2029831381893
1093,633.1817794623058
1094,673.8464736604095
1095,603.9505476778064
1096,629.0336914272956
1097,541.9960227211749
1098,608.7134521284887
1099,617.0060755342947
1100,551.5492722392015
1101,621.6985428883124
1102,633.3187017514776
1103,635.6065334910007
1104,670.696668545764
1105,620.1469187396285
1106,588.3143028516788
1107,607.201083304243
1108,606.6942740554236
1109,625.8446082611978
1110,638.0397484885211
1111,600.7641386995546
1112,564.6792560662743
1113,553.6368376839437
1114,612.8028377873928
1115,635.1785298474551
1116,614.1672546553042
1117,580.115288722677
1118,624.2271766357579
1119,670.2606117208073
1120,618.380589831248
1121,634.4441289740987
1122,652.2005495190967
1123,639.5105761349116
1124,552.4969855074872
1125,619.5529079027402
1126,624.9310583355584
1127,594.7227632340866
1128,582.255513785617
1129,644.4512652698947
1130,617.2174730763746
1131,618.2246317907869
1132,630.6388887783376
1133,625.7021724500735
1134,625.0679198592345
1135,622.7218845775831
1136,665.8475980757413
1137,658.5361694348799
1138,632.6076008676731
1139,572.8015435450609
1140,598.5980227144995
1141,611.6575665851466
1142,596.7522219997554
1143,611.1371417118681
1144,606.0707026950419
1145,655.8249239110667
1146,587.2772353842215
1147,631.3975987404208
1148,639.3321065001685
1149,641.1369798473477
1150,558.0655460153594
1151,565.0483593143547
1152,610.1864177902743
1153,626.5064739973782
1154,605.6155107112795
1155,620.2722115404144
1156,636.8012237325582
1157,645.794207458956
1158,605.7026374459392
1159,651.2435540041389
1160,629.9825643513107
1161,623.5811283063099
1162,665.8453516761208
1163,626.9513528178436
1164,617.8505128451327
1165,628.1003753476388
1166,605.8388528455669
1167,594.4542787207639
1168,665.7608444741846
1169,577.7206171776803
1170,594.9944679182715
1171,631.7197728463618
1172,650.5497324608749
1173,667.8121667718681
1174,578.199538805286
1175,590.2694428214493
1176,608.8053657127028
1177,601.9835464032839
1178,661.6013049819261
1179,589.7939663879645
1180,625.8241352017084
1181,577.6040880247778
1182,626.1292366500326
1183,608.0964223671938
1184,658.3823663889987
1185,663.9023523239176
1186,612.247101604675
1187,655.0158475257781
1188,659.840897279834
1189,655.3294095684305
1190,616.7032312889219
1191,672.3168791144345
1192,626.4898391837945
1193,674.7188745672397
1194,663.8954985168596
1195,591.5766959181615
1196,635.6690619028344
1197,640.7778414966571
1198,673.8464736604095
1199,609.5788568567344
1200,633.5400200692541
1201,643.8968053631916
1202,619.8565581421309
1203,620.5092663280097
1204,574.2980051254477
1205,586.926230630298
1206,597.0972614763756
1207,608.0156859110117
1208,577.0971875259999
1209,650.8950753347867
1210,619.2386217181132
1211,612.4990306164719
1212,554.1411375113815
1213,629.3393495618792
1214,611.6265218328352
1215,664.8522269235108
1216,645.5164236333003
1217,611.3413508367104
1218,630.5979714436172
1219,641.6286461688453
1220,645.3946831776294
1221,649.5385488842411
1222,608.5646192082152
1223,612.1019557179444
1224,609.1408215621761
1225,631.1757650309357
1226,595.46497955394
1227,653.2966184748661
1228,670.9203768600098
1229,595.4073348972942
1230,641.4496288388779
1231,564.3199673220812
1232,633.4247113449408
1233,642.2044656209515
1234,611.9701636627277
1235,595.980890570876
1236,663.6184465567271
1237,579.2789915215702
1238,621.9590631939056
1239,660.2161457226882
1240,642.4499762717184
1241,613.4271574528442
1242,613.0557251024013
1243,668.5106168175291
1244,576.3823106084591
1245,644.1042000878538
1246,639.9659142218468
1247,612.8249504680967
1248,662.7013156146602
1249,634.7483874141176
1250,654.6112225283872
1251,585.0691697681177
1252,616.1487340268607
1253,650.7762989694492
1254,600.6592996589691
1255,657.6238801635777
1256,623.9684053787477
1257,585.9854425002349
1258,615.7068155436446
1259,631.2046018449477
1260,615.5741545594694
1261,588.3517754357505
1262,575.6980409356256
1263,599.5707515843377
1264,628.2537143400585
1265,625.2042818327943
1266,576.7942608004249
1267,582.7232576916241
1268,608.0676420783499
1269,582.3678744947259
1270,630.2701445048225
1271,673.8464736604095
1272,669.6418724349346
1273,650.7619573959194
1274,625.136801640963
1275,585.4973780560302
1276,668.9738474803714
1277,609.0121191921056
1278,648.7592700498453
1279,643.4138357847394
1280,610.2903516088127
1281,635.8027117266199
1282,626.1230855986246
1283,583.0186282000469
1284,624.5949273159242
1285,643.555835975334
1286,609.1083274775935
1287,605.0915081064087
1288,576.0408435134375
1289,584.9712346852656
1290,626.8022925821219
1291,640.5418305151611
1292,636.2905956088276
1293,591.3319761999253
1294,641.7248431546742
1295,612.8032442473689
1296,598.8093115511073
1297,566.6947426909003
1298,610.2597320487118
1299,578.6624546063191
1300,625.2223623882523
1301,623.0357588753808
1302,596.7764978746234
1303,667.1270515914181
1304,669.9618400337093
1305,618.4212259055853
1306,625.1953197527357
1307,552.926829649812
1308,645.3381772440191
1309,665.2787251734305
1310,547.5580955806146
1311,591.1706485458591
1312,638.868521323615
1313,622.6119343432251
1314,605.541593405185
1315,594.438477983112
1316,607.8888490345312
1317,579.7621712510695
1318,629.4299679962661
1319,664.7089991773811
1320,594.9958851104909
1321,629.5929795446156
1322,624.0106633777824
1323,629.7570373313526
1324,603.8058694234891
1325,631.4844437514962
1326,563.7257063354813
1327,643.9693419124739
1328,634.0638591172846
1329,664.9671979773077
1330,613.281795306362
1331,657.3379744340496
1332,612.9617234027928
1333,575.7546010369987
1334,652.0351944020096
1335,611.8392378034113
1336,609.8850627287547
1337,643.4194048126171
1338,567.9117593107761
1339,638.8798788133474
1340,590.4324351594507
1341,621.459466280631
1342,574.6106898705818
1343,669.4543967888469
1344,630.7897050444268
1345,562.7478692289129
1346,618.2077401347445
1347,609.2421333446822
1348,545.4883541968336
1349,649.8975399604533
1350,628.2972001863375
1351,650.1309087392256
1352,617.575854935488
1353,623.7126652031803
1354,610.3562162732187
1355,658.6954417698433
1356,673.0091491296917
1357,615.6361543951347
1358,583.0362923454448
1359,649.688760068452
1360,606.3550891160326
1361,614.1146343186933
1362,675.0905995719825
1363,598.8778241051415
1364,605.9811467006989
1365,658.4270013203868
1366,629.766351190003
1367,616.2082746722393
1368,590.0111078387943
1369,617.5129098751213
1370,633.8954711795543
1371,603.357050854164
1372,653.6592624612978
1373,637.8557501958212
1374,629.7638350448958
